Year	Age	mx	mx2	sexo	qx	l	d	L	T	e
2016	83	0.0690011465844253	-2.67363215735736	masc	0.0666743900590197	37488.6419203483	2499.53233418022	36238.8757532582	326097.673942635	8.69857261395308
2016	84	0.072531302636275	-2.62373704980291	masc	0.069963366393841	34989.1095861681	2447.95589377133	33765.1316392824	289858.798189377	8.28425763380855
2016	85	0.0763416143764735	-2.5725370846988	masc	0.0735003531073819	32541.1536923967	2391.78628691274	31345.2605489404	256093.666550094	7.86983980257377
2016	86	0.0805967601227287	-2.51829682726595	masc	0.0774343682989016	30149.367405484	2334.59721965515	28982.0687956564	224748.406001154	7.45449823137163
2016	87	0.0854964142320518	-2.45928084272529	masc	0.081943565014404	27814.7701858288	2279.24142908317	26675.1494712873	195766.337205498	7.03821516041996
2016	88	0.0912863786073366	-2.39375369629773	masc	0.0872437204053019	25535.5287567457	2227.81453125507	24421.6214911181	169091.18773421	6.62180091687124
2016	89	0.0982755556946118	-2.3199799532042	masc	0.0936008940963313	23307.7142254906	2181.6228908477	22216.9027800668	144669.566243092	6.20693924953282
2016	90	0.106861232507576	-2.23622417866561	masc	0.101349632203582	21126.0913346429	2141.12158666535	20055.5305413102	122452.663463025	5.79627634489233
2016	91	0.117487218799207	-2.14142572749145	masc	0.110848123897513	18984.9697479776	2104.44827881435	17932.7456085704	102397.132921715	5.39358947003976
2016	92	0.130390287732104	-2.03722311284542	masc	0.122247212084713	16880.5214691632	2063.59668814135	15848.7231250925	84464.3873131448	5.00365983760879
2016	93	0.145740208300527	-1.92592963747982	masc	0.135617766652761	14816.9247810219	2009.43824746413	13812.2056572898	68615.6641880523	4.63089778763932
2016	94	0.163677278455016	-1.80985860414692	masc	0.150984026580545	12807.4865335577	1933.72588721265	11840.6235899514	54803.4585307625	4.2790174627292
2016	95	0.18427550791932	-1.69132331559899	masc	0.168293369504665	10873.7606463451	1829.98181836063	9958.76973716476	42962.8349408111	3.95105578816027
2016	96	0.20749727444794	-1.5726370745883	masc	0.187384543404189	9043.77882798444	1694.66436633033	8196.44664481927	33004.0652036463	3.64936668967632
2016	97	0.23314069094016	-1.45611318386715	masc	0.207957867467144	7349.11446165411	1528.30617121753	6584.96137604534	24807.6185588271	3.37559289466332
2016	98	0.260783440440821	-1.3440649461878	masc	0.229552250624887	5820.80829043657	1336.17964352572	5152.71846867371	18222.6571827817	3.13060596974497
2016	99	0.2897300463173	-1.23880566430253	masc	0.251534408648433	4484.62864691085	1128.03841470854	3920.60943955658	13069.938714108	2.91438594879221
2016	100	0.318973056877431	-1.14264864096362	masc	0.273104866132811	3356.59023220231	916.701126028312	2898.23966918815	9149.32927455143	2.72578081970656
2016	101	0.347381607764032	-1.05733136910965	masc	0.293464342685637	2439.889106174	716.020452769199	2081.8788797894	6251.08960536328	2.56203840967414
2016	102	0.37445333032155	-0.982288102424454	masc	0.31233489828385	1723.8686534048	538.424340515905	1454.65648314685	4169.21072557388	2.4185199477578
2016	103	0.399965380336633	-0.916377284778167	masc	0.329656747308318	1185.44431288889	390.789716302096	990.049454737845	2714.55424242704	2.28990447962228
2016	104	0.423815372821561	-0.858457360040924	masc	0.345455282501898	794.654596586797	274.517628155324	657.395782509135	1724.50478768919	2.17013126847349
2016	105	0.446022102023755	-0.807386772082861	masc	0.359830377138927	520.136968431473	187.161081514595	426.556427674176	1067.10900518006	2.05159231115226
2016	106	0.466720843871879	-0.762023964774116	masc	0.372944887740713	332.975886916878	124.181654766579	270.885059533588	640.552577505881	1.92372061363646
