Year	Age	mx	mx2	sexo	qx	l	d	L	T	e
2016	84	0.0700275272999842	-2.65886686709154	masc	0.0676318460251772	38104.4525698041	2577.07446907466	36815.9153352668	322731.537995081	8.46965423276621
2016	85	0.074611418696803	-2.59546171784498	masc	0.0718959398469108	35527.3781007295	2554.2742388485	34250.2409813052	285915.622659814	8.04775465977726
2016	86	0.0796645555478792	-2.52993051546886	masc	0.0765739474145978	32973.103861881	2524.88072121574	31710.6635012731	251665.381678509	7.63244439263876
2016	87	0.0853189884308541	-2.46135824162773	masc	0.081780663664858	30448.2231406652	2490.07589585929	29203.1851927356	219954.718177236	7.22389339966031
2016	88	0.0917369645412243	-2.38882987798615	masc	0.0876549029024735	27958.1472448059	2450.66868207652	26732.8129037677	190751.5329845	6.82275299984115
2016	89	0.0991193691480648	-2.31143040620869	masc	0.09436540325917	25507.4785627294	2407.02350069659	24303.9668123811	164018.720080733	6.43022083415139
2016	90	0.107717328908769	-2.22824480795991	masc	0.102118634332439	23100.4550620328	2358.98692339267	21920.9616003365	139714.753268351	6.0481385710008
2016	91	0.117794341918487	-2.13881504017042	masc	0.111121161065056	20741.4681386401	2304.81602175956	19589.0601277604	117793.791668015	5.67914435374861
2016	92	0.129443477431198	-2.04451096083506	masc	0.121415753148637	18436.6521168806	2238.50000231048	17317.4021157253	98204.7315402546	5.32660327469858
2016	93	0.142678789404821	-1.94715940321471	masc	0.132967475795164	16198.1521145701	2153.82739922048	15121.2384149599	80887.3294245292	4.99361463285505
2016	94	0.157459467889322	-1.84858720057027	masc	0.145688560047427	14044.3247153496	2046.09744461778	13021.2759930407	65766.0910095693	4.68275209684456
2016	95	0.17366603100168	-1.75062118616262	masc	0.159422422361769	11998.2272707318	1912.78645554711	11041.8340429583	52744.8150165286	4.39605066868444
2016	96	0.191075203418654	-1.65508819325266	masc	0.173929537507636	10085.4408151847	1754.15605654572	9208.36278691188	41702.9809735703	4.13496858865919
2016	97	0.209335917795528	-1.56381505510128	masc	0.188877280681343	8331.28475863902	1573.59040979366	7544.48955374219	32494.6181866584	3.90031299229852
2016	98	0.227950083738204	-1.47862860496937	masc	0.203835999625729	6757.69434884536	1377.46138276203	6068.96365746435	24950.1286329162	3.69210670754579
2016	99	0.246262884829568	-1.40135567611781	masc	0.218283303549015	5380.23296608333	1174.41502569999	4793.02545323333	18881.1649754519	3.5093582553911
2016	100	0.263468068157374	-1.3338231018075	masc	0.231617842094362	4205.81794038334	974.142475593345	3718.74670258667	14088.1395222185	3.34967887861891
2016	101	0.278772161389379	-1.27736045662582	masc	0.243287708146877	3231.67546479	786.226917303251	2838.56200613837	10369.3928196319	3.20867393171415
2016	102	0.291910427045721	-1.23130828046605	masc	0.253164570766844	2445.44854748675	619.100931856884	2135.8980815583	7530.83081349351	3.07952944715731
2016	103	0.302852359515717	-1.194509854548	masc	0.261291848450957	1826.34761562986	477.209744401924	1587.7427434289	5394.9327319352	2.95394627274974
2016	104	0.311670586918843	-1.16580846009144	masc	0.267777307762015	1349.13787122794	361.268506957192	1168.50361774934	3807.18998850631	2.82194286417973
2016	105	0.318527209232888	-1.14404737831616	masc	0.272780709392657	987.869364270745	269.471705973047	853.133511284221	2638.68637075696	2.67108837078359
2016	106	0.323657348086938	-1.12806989044196	masc	0.276501892077608	718.397658297698	198.638311783436	619.07850240598	1785.55285947274	2.48546586817078
2016	107	0.327351985844169	-1.1167192776886	masc	0.279170023579652	519.759346514262	145.101229022131	447.208732003196	1166.47435706676	2.24425854944151
2016	108	0.32994186019326	-1.10883882127589	masc	0.281034467266061	374.658117492131	105.291844456306	322.012195263978	719.265625063568	1.91979191556866
2016	109	0.331783774979279	-1.10327180242361	masc	0.282357521660661	269.366273035824	76.0575932733643	231.337476399142	397.25342979959	1.47477048749439
2016	110	0.333250272455907	-1.09886150235154	masc	0.283409171235068	193.30867976246	54.785452724024	165.915953400448	165.915953400448	0.858295414382466
2017	0	0.0123117497720046	-4.39720120656335	masc	0.01223627025995	100000	1223.627025995	99388.1864870025	7620151.27661586	76.2015127661586
2017	1	0.00557198885408053	-5.19000322341106	masc	0.00555649411637882	98776.372974005	548.850335267299	98501.9478063713	7520763.09012885	76.139291853813
2017	2	0.00259313230985794	-5.95488874794337	masc	0.00258977304656849	98227.5226387377	254.386990560999	98100.3291434572	7422261.14232248	75.5619295176583
2017	3	0.00127610694121102	-6.66394128784487	masc	0.00127529306298368	97973.1356481767	124.944460250879	97910.6634180513	7324160.81317902	74.7568276214025
2017	4	0.000682843848259164	-7.28924435080015	masc	0.000682610763455105	97848.1911879258	66.7922284894911	97814.7950736811	7226250.14976097	73.8516477620147
2017	5	0.000408556049706012	-7.8028814444938	masc	0.000408472602047905	97781.3989594363	39.9410224648452	97761.4284482039	7128435.35468729	72.901752588388
2017	6	0.000278844555945454	-8.18485607855597	masc	0.000278805682415562	97741.4579369715	27.2508738804092	97727.8325000313	7030673.92623909	71.9313388058199
2017	7	0.000214574884121183	-8.4468517703989	masc	0.000214551864577195	97714.2070630911	20.9647653210683	97703.7246804305	6932946.09373906	70.9512598230743
2017	8	0.000182552630652486	-8.6084720393804	masc	0.000182535968934916	97693.24229777	17.832530641217	97684.3260324494	6835242.36905863	69.9663785159749
2017	9	0.000168374413782491	-8.68932040485827	masc	0.000168360239606424	97675.4097671288	16.4446553920495	97667.1874394328	6737558.04302618	68.9790609436849
2017	10	0.000165093201461964	-8.70900038619032	masc	0.000165079574329319	97658.9651117368	16.1215003900873	97650.9043615417	6639890.85558674	67.9905920361709
2017	11	0.00016947346190539	-8.6828142103315	masc	0.000169459102089431	97642.8436113467	16.5464686038375	97634.5703770448	6542239.9512252	67.0017351938832
2017	12	0.000182482015568916	-8.60885893462544	masc	0.000182465366738604	97626.2971427428	17.8134181114825	97617.3904336871	6444605.38084816	66.0130064282298
2017	13	0.000207385677068129	-8.48093032401292	masc	0.00020736417414513	97608.4837246314	20.2405026171166	97598.3634733228	6346987.99041447	65.0249624645365
2017	14	0.000250306561973799	-8.29282414343472	masc	0.000250275237899888	97588.2432220142	24.4239207886218	97576.0312616199	6249389.62694115	64.0383454052321
2017	15	0.000322845667724348	-8.03833615783161	masc	0.000322793558669598	97563.8193012256	31.4929724296403	97548.0728150108	6151813.59567953	63.054251460636
2017	16	0.000444452700349148	-7.71866691958541	masc	0.000444353945878828	97532.326328796	43.338874054942	97510.6568917685	6054265.52286452	62.0744500900623
2017	17	0.000633255786817234	-7.36463613084199	masc	0.000633055322688758	97488.987454741	61.7159224117614	97458.1294935351	5956754.86597275	61.1018231032316
2017	18	0.000898783584884491	-7.01446828118827	masc	0.000898379799899041	97427.2715323293	87.5266927039235	97383.5081859773	5859296.73647921	60.1402117120249
2017	19	0.00122307406964956	-6.70638786021114	masc	0.00122232641940123	97339.7448396253	118.980941775249	97280.2543687377	5761913.22829324	59.1938394515666
2017	20	0.00153592978606692	-6.4786193574975	masc	0.00153475084957821	97220.7638978501	149.209649988868	97146.1590728557	5664632.9739245	58.2656702829072
2017	21	0.00173278270216164	-6.35802666436107	masc	0.00173128230096342	97071.5542478612	168.058263796333	96987.525115963	5567486.81485164	57.3544624683323
2017	22	0.00178912021666831	-6.32603127902271	masc	0.00178752069514776	96903.4959840649	173.217004503684	96816.887481813	5470499.28973568	56.4530643005415
2017	23	0.00174204755571915	-6.35269410143011	masc	0.00174053107159955	96730.2789795612	168.362056128419	96646.097951497	5373682.40225387	55.5532606640089
2017	24	0.00164819252395329	-6.40807603153092	masc	0.00164683500057772	96561.9169234328	159.021544512387	96482.4061511766	5277036.30430237	54.6492496465942
2017	25	0.00156129766139915	-6.46223796927282	masc	0.00156007947027414	96402.8953789204	150.39617795564	96327.6972899426	5180553.89815119	53.7385716247272
2017	26	0.00151613437919317	-6.49159135506157	masc	0.00151498562809227	96252.4992009647	145.821152957424	96179.588624486	5084226.20086125	52.8217578043967
2017	27	0.00150652471924451	-6.49794979113523	masc	0.00150539048053733	96106.6780480073	144.678078249536	96034.3390088826	4988046.61223677	51.9011447856426
2017	28	0.00151934277850619	-6.48947742018996	masc	0.00151818916158741	95961.9999697578	145.688468278338	95889.1557356186	4892012.27322788	50.9786402406118
2017	29	0.00154251915374682	-6.47433838492191	masc	0.00154133008254398	95816.3115014794	147.684563315635	95742.4692198216	4796123.11749226	50.0553928901574
2017	30	0.00156370569670642	-6.46069682802723	masc	0.00156248374596024	95668.6269381638	149.480674589215	95593.8866008692	4700380.64827244	49.1318920183789
2017	31	0.00157343696052802	-6.45449290547938	masc	0.00157219975756573	95519.1462635746	150.175178598477	95444.0586742754	4604786.76167157	48.2079974727284
2017	32	0.00157614887785971	-6.45277082636103	masc	0.00157490740755017	95368.9710849761	150.197299012167	95293.87243547	4509342.7029973	47.2831220856872
2017	33	0.00157996779820773	-6.45035081303214	masc	0.00157872030617168	95218.7737859639	150.323811704669	95143.6118801116	4414048.83056183	46.3569173919828
2017	34	0.0015931324797095	-6.44205308785268	masc	0.0015918641178061	95068.4499742593	151.336054249467	94992.7819471345	4318905.21868172	45.4294271112141
2017	35	0.00162426824858536	-6.42269787318264	masc	0.00162294983882727	94917.1139200098	154.04571473843	94840.0910626406	4223912.43673458	44.5010626881705
2017	36	0.00168092046683477	-6.38841373868223	masc	0.00167950851126597	94763.0682052714	159.155379604431	94683.4905154692	4129072.34567194	43.5725902914808
2017	37	0.00176330984336354	-6.3405626432127	masc	0.00176175612592433	94603.912825667	166.66902295703	94520.5783141884	4034388.85515647	42.6450527748352
2017	38	0.00187000365619035	-6.28181489293555	masc	0.00186825628871745	94437.2438027099	176.432974623556	94349.0273153982	3939868.27684228	41.719433119767
2017	39	0.00199953466296289	-6.21484079401227	masc	0.00199753692526583	94260.8108280864	188.2894502346	94166.6661029691	3845519.24952689	40.7965857257517
2017	40	0.00214995008669154	-6.14231065260436	masc	0.00214764059939454	94072.5213778518	202.033966198485	93971.5043947525	3751352.58342392	39.8772407551003
2017	41	0.00231922925116569	-6.06652036782612	masc	0.0023165419169221	93870.4874116533	217.454918851003	93761.7599522278	3657381.07902916	38.9619909289523
2017	42	0.00250800362558853	-5.98826821060305	masc	0.00250486121210602	93653.0324928023	234.587848487326	93535.7385685586	3563619.31907694	38.0512966235324
