Year	Age	mx	mx2	sexo	qx	l	d	L	T	e
2010	6	0.00045474569335677	-7.69577221096433	fem	0.000454642312205267	96741.5709488428	43.9828115025518	96719.5795430915	7541293.36386398	77.9529760567133
2010	7	0.000397155893645889	-7.8311816751466	fem	0.000397077037683657	96697.5881373403	38.3963918487294	96678.3899414159	7444573.78432089	76.9882054736185
2010	8	0.000381484737476421	-7.87143971465493	fem	0.00038141198142605	96659.1917454915	36.8669738466884	96640.7582585682	7347895.39437947	76.018589248365
2010	9	0.00038420764451231	-7.86432741060676	fem	0.000384133846206836	96622.3247716449	37.1159052439779	96603.7668190229	7251254.6361209	75.0474039333908
2010	10	0.000386791084465503	-7.85762584411949	fem	0.000386716290437517	96585.2088664009	37.3510736839473	96566.5333295589	7154650.86930188	74.0760511187419
2010	11	0.000375224726048483	-7.88798544202148	fem	0.000375154338055017	96547.8577927169	36.2203476808566	96529.7476188765	7058084.33597232	73.1045151838133
2010	12	0.000353532897760893	-7.94753401398491	fem	0.000353470412369772	96511.6374450361	34.1140082861788	96494.580440893	6961554.58835344	72.1317633048977
2010	13	0.000329719351483056	-8.0172687153929	fem	0.000329665000031398	96477.5234367499	31.8052627668054	96461.6208053665	6865060.00791255	71.1570919667444
2010	14	0.000310233070817768	-8.07818670162857	fem	0.000310184953514647	96445.7181739831	29.9160106084837	96430.7601686788	6768598.38710718	70.1803928184451
2010	15	0.00030013291600566	-8.11128512807503	fem	0.000300087880627631	96415.8021633746	28.93321373022	96401.3355565095	6672167.62693851	69.2020133342111
2010	16	0.0003026731819177	-8.10285694210297	fem	0.000302627381011167	96386.8689496444	29.1693057140974	96372.2842967873	6575766.291382	68.2226361644488
2010	17	0.000315807325732122	-8.06037825903331	fem	0.00031575746384771	96357.6996439303	30.4256628617668	96342.4868124994	6479394.00708521	67.2431370926086
2010	18	0.000336598078030607	-7.99662098617453	fem	0.000336541435252968	96327.2739810685	32.4181190395947	96311.0649215487	6383051.52027271	66.2642183928841
2010	19	0.000361822415712336	-7.92435703083512	fem	0.000361756965876037	96294.8558620289	34.8353348861179	96277.4381945858	6286740.45535116	65.2863582283023
2010	20	0.000387281669958561	-7.85635830032354	fem	0.000387206686092934	96260.0205271428	37.2725235515527	96241.384265367	6190463.01715657	64.3098036262212
2010	21	0.000408767538925281	-7.80236392798766	fem	0.000408684004857274	96222.7480035912	39.3246980124799	96203.085654585	6094221.63289121	63.3345207794705
2010	22	0.000426464277728001	-7.75998195133283	fem	0.000426373354763476	96183.4233055788	41.0100488674351	96162.918281145	5998018.54723662	62.3602107421428
2010	23	0.000442182602265001	-7.72378763390378	fem	0.000442084853946145	96142.4132567113	42.5031047226232	96121.16170435	5901855.62895548	61.3865975383501
2010	24	0.000458130610268893	-7.68835623924523	fem	0.000458025684464736	96099.9101519887	44.0162271243642	96077.9020384265	5805734.46725113	60.41352648581
2010	25	0.000476871721506915	-7.64826303090192	fem	0.00047675803625935	96055.8939248643	45.7954193587548	96032.996215185	5709656.5652127	59.4409809946575
2010	26	0.00050109715311522	-7.5987105572855	fem	0.000500971624904922	96010.0985055056	48.0983350555848	95986.0493379778	5613623.56899752	58.4690949845824
2010	27	0.000532775455781502	-7.53741050627535	fem	0.00053263355613975	95962.00017045	51.1125814050701	95936.4438797475	5517637.51965954	57.4981504122359
2010	28	0.000574102933757764	-7.46270185061777	fem	0.000573938168200838	95910.8875890449	55.046919133373	95883.3641294782	5421701.07577979	56.5285257186908
2010	29	0.000628029408947013	-7.37292356305908	fem	0.000627832239755932	95855.8406699116	60.1813871414783	95825.7499763408	5325817.71165031	55.5607010947852
2010	30	0.000698612301927534	-7.26641461634559	fem	0.000698368329170806	95795.6592827701	66.900654515124	95762.2089555125	5229991.96167397	54.5952916951702
2010	31	0.000789504066003572	-7.14410557418232	fem	0.000789192489670798	95728.758628255	75.5484173549274	95690.9844195775	5134229.75271846	53.6330965353504
2010	32	0.000896248029992059	-7.01729336410914	fem	0.000895846519686327	95653.2102109	85.6905954642595	95610.3649131679	5038538.76829888	52.6750618948356
